,Company Name,Job Title,Salaries Reported,Location,Salary
3782,Chefling,Machine Learning Engineer,2,Bangalore,1608545
3783,Tardid,Machine Learning Engineer,2,Bangalore,562282
3784,Pixuate,Machine Learning Engineer,2,Bangalore,709492
3785,Qwickbit Technologies,Machine Learning Engineer,2,Bangalore,338792
3786,Vectra AI,Machine Learning Engineer,2,Bangalore,1008975
3787,Cognizant Technology Solutions,Machine Learning Engineer,1,Bangalore,425000
3788,Accenture,Machine Learning Engineer,1,Bangalore,407238
3789,Amazon,Machine Learning Engineer,1,Bangalore,1507325
3790,EY,Machine Learning Engineer,1,Bangalore,2823268
3791,Fresher,Machine Learning Engineer,1,Bangalore,183252
3792,Fresher,Machine Learning Engineer,1,Bangalore,660000
3793,PwC,Machine Learning Engineer,1,Bangalore,316740
3794,Microsoft,Machine Learning Engineer,1,Bangalore,621588
3795,ABC,Machine Learning Engineer,1,Bangalore,1467538
3796,Mphasis,Machine Learning Engineer,1,Bangalore,1129307
3797,Flipkart,Machine Learning Engineer,1,Bangalore,128986
3798,Virtusa,Machine Learning Engineer,1,Bangalore,734390
3799,SAP,Machine Learning Engineer,1,Bangalore,355680
3800,Persistent Systems,Machine Learning Engineer,1,Bangalore,957009
3801,Robert Bosch India,Machine Learning Engineer,1,Bangalore,909200
3802,DONE by NONE,Machine Learning Engineer,1,Bangalore,800000
3803,Samsung R&D Institute India - Bangalore,Machine Learning Engineer,1,Bangalore,185520
3804,Robert Bosch,Machine Learning Engineer,1,Bangalore,677584
3805,Siemens,Machine Learning Engineer,1,Bangalore,844641
3806,Adobe,Machine Learning Engineer,1,Bangalore,65880
3807,Nones,Machine Learning Engineer,1,Bangalore,1208801
3808,Intel Corporation,Machine Learning Engineer,1,Bangalore,390576
3809,Qualcomm,Machine Learning Engineer,1,Bangalore,1550069
3810,Anonymous Content,Machine Learning Engineer,1,Bangalore,1082172
3811,Fidelity Investments,Machine Learning Engineer,1,Bangalore,1055802
3812,Self Opportunity,Machine Learning Engineer,1,Bangalore,300000
3813,Philips,Machine Learning Engineer,1,Bangalore,426816
3814,Philips,Machine Learning Engineer,1,Bangalore,2300000
3815,Tata Elxsi,Machine Learning Engineer,1,Bangalore,724874
3816,Ola,Machine Learning Engineer,1,Bangalore,1628952
3817,QuEST Global,Machine Learning Engineer,1,Bangalore,367041
3818,Mercedes-Benz Research and Development India,Machine Learning Engineer,1,Bangalore,916285
3819,HP Inc.,Machine Learning Engineer,1,Bangalore,1289859
3820,Shell,Machine Learning Engineer,1,Bangalore,1289859
3821,PayPal,Machine Learning Engineer,1,Bangalore,1808790
3822,Legato Health Technologies,Machine Learning Engineer,1,Bangalore,1400000
3823,Citrix,Machine Learning Engineer,1,Bangalore,1944435
3824,Datamatics Global Services,Machine Learning Engineer,1,Bangalore,88502
3825,Quantiphi,Machine Learning Engineer,1,Bangalore,283200
3826,Indian Institute of Science,Machine Learning Engineer,1,Bangalore,2063316
3827,Optum Global Solutions,Machine Learning Engineer,1,Bangalore,452198
3828,Apple,Machine Learning Engineer,1,Bangalore,515940
3829,Tata Projects Limited,Machine Learning Engineer,1,Bangalore,800000
3830,Tredence,Machine Learning Engineer,1,Bangalore,829471
3831,2COMS,Machine Learning Engineer,1,Bangalore,209602
3832,Rahul Infotech,Machine Learning Engineer,1,Bangalore,621583
3833,Diverse Lynx,Machine Learning Engineer,1,Bangalore,847963
3834,Havells India,Machine Learning Engineer,1,Bangalore,455568
3835,BRIDGEi2i,Machine Learning Engineer,1,Bangalore,54240
3836,CareerNet Consulting,Machine Learning Engineer,1,Bangalore,419876
3837,EVRY India,Machine Learning Engineer,1,Bangalore,316741
3838,Course5 Intelligence,Machine Learning Engineer,1,Bangalore,1066487
3839,Dailyhunt,Machine Learning Engineer,1,Bangalore,800000
3840,Iron Mountain,Machine Learning Engineer,1,Bangalore,2110256
3841,Motorola Solutions,Machine Learning Engineer,1,Bangalore,1200000
3842,iQuanti,Machine Learning Engineer,1,Bangalore,483516
3843,Winjit Technologies,Machine Learning Engineer,1,Bangalore,916285
3844,Infrrd,Machine Learning Engineer,1,Bangalore,1008975
3845,Impelsys,Machine Learning Engineer,1,Bangalore,722161
3846,Ecolab,Machine Learning Engineer,1,Bangalore,1627026
3847,Mercedes-Benz International,Machine Learning Engineer,1,Bangalore,515940
3848,Wibmo,Machine Learning Engineer,1,Bangalore,1504836
3849,Imarticus Learning,Machine Learning Engineer,1,Bangalore,184932
3850,Jigsaw Academy,Machine Learning Engineer,1,Bangalore,1008975
3851,Toyota Kirloskar Motor,Machine Learning Engineer,1,Bangalore,322465
3852,Mantra Labs,Machine Learning Engineer,1,Bangalore,1031658
3853,Techolution,Machine Learning Engineer,1,Bangalore,648838
3854,NiYO,Machine Learning Engineer,1,Bangalore,389304
3855,Naveen Engineering,Machine Learning Engineer,1,Bangalore,500000
3856,Raju Tech,Machine Learning Engineer,1,Bangalore,1355169
3857,Axis Bank,Machine Learning Engineer,1,Bangalore,1007334
3858,Veoneer,Machine Learning Engineer,1,Bangalore,436144
3859,Smart Joules,Machine Learning Engineer,1,Bangalore,652071
3860,Tableau Software,Machine Learning Engineer,1,Bangalore,369857
3861,iNeuron,Machine Learning Engineer,1,Bangalore,61080
3862,iNeuron,Machine Learning Engineer,1,Bangalore,503667
3863,Diatoz Solutions,Machine Learning Engineer,1,Bangalore,282327
3864,Faststream Technologies,Machine Learning Engineer,1,Bangalore,142272
3865,Robert Bosch Engineering and Business Solutions,Machine Learning Engineer,1,Bangalore,858429
3866,Skit,Machine Learning Engineer,1,Bangalore,1105372
3867,Alliance University,Machine Learning Engineer,1,Bangalore,61080
3868,Redeem Systems,Machine Learning Engineer,1,Bangalore,764700
3869,Gnani.ai,Machine Learning Engineer,1,Bangalore,650810
3870,Noodle.ai,Machine Learning Engineer,1,Bangalore,1812949
3871,Vitalhunt Global Solutions,Machine Learning Engineer,1,Bangalore,1096380
3872,DataScientest,Machine Learning Engineer,1,Bangalore,193476
3873,20K Group,Machine Learning Engineer,1,Bangalore,21628
3874,Bartleby Technologies,Machine Learning Engineer,1,Bangalore,1309535
3875,Palle Technology,Machine Learning Engineer,1,Bangalore,302200
3876,Turing.com,Machine Learning Engineer,1,Bangalore,2259974.4
3877,Vahan,Machine Learning Engineer,1,Bangalore,1358294
3878,Jawaharlal Nehru Technological University,Machine Learning Engineer,1,Bangalore,135516
3879,Livpure,Machine Learning Engineer,1,Bangalore,621583
3880,Myelin Foundry,Machine Learning Engineer,1,Bangalore,800000
3881,Betterhalf,Machine Learning Engineer,1,Bangalore,773916
3882,Enterprise Bot,Machine Learning Engineer,1,Bangalore,1298703
3883,FullThrottle Labs,Machine Learning Engineer,1,Bangalore,1257613
3884,Careerera,Machine Learning Engineer,1,Bangalore,1236115
3885,Crediwatch,Machine Learning Engineer,1,Bangalore,1561792
3886,Pucho,Machine Learning Engineer,1,Bangalore,1422701
3887,Oust Labs,Machine Learning Engineer,1,Bangalore,251796
3888,LinuxWorld,Machine Learning Engineer,1,Bangalore,403590
3889,Medibox,Machine Learning Engineer,1,Bangalore,993325
3890,ShapeAI,Machine Learning Engineer,1,Bangalore,521474
3891,ThinkTac,Machine Learning Engineer,1,Bangalore,97320
3892,Cumulations Technologies,Machine Learning Engineer,1,Bangalore,454032
3893,Kidvento Education & Research,Machine Learning Engineer,1,Bangalore,240000
3894,SpotDraft,Machine Learning Engineer,1,Bangalore,988892
3895,Pluto7,Machine Learning Engineer,1,Bangalore,478212
3896,Xyram,Machine Learning Engineer,1,Bangalore,1068999
3897,Infilect,Machine Learning Engineer,1,Bangalore,2017951
3898,KoiReader Technologies,Machine Learning Engineer,1,Bangalore,503156
3899,Deccan Infosystems,Machine Learning Engineer,1,Bangalore,412663
3900,Central Mechanical Engineering Research Institute,Machine Learning Engineer,1,Bangalore,616428
3901,Bombinate Technologies,Machine Learning Engineer,1,Bangalore,302693
3902,eprentise,Machine Learning Engineer,1,Bangalore,500000
3903,Interactions,Machine Learning Engineer,1,Bangalore,2579145
3904,Emage Vision,Machine Learning Engineer,1,Bangalore,314739
3905,Agara Labs,Machine Learning Engineer,1,Bangalore,2954147
3906,Adappt Intelligence,Machine Learning Engineer,1,Bangalore,360000
3907,Remedico,Machine Learning Engineer,1,Bangalore,123612
3908,Tequed Labs,Machine Learning Engineer,1,Bangalore,94860
3909,Nobody Likes Onions,Machine Learning Engineer,1,Bangalore,1000000
3910,Neva Ventures,Machine Learning Engineer,1,Bangalore,903446
3911,Skellam AI,Machine Learning Engineer,1,Bangalore,1719812
3912,Vaultedge,Machine Learning Engineer,1,Bangalore,908078
3913,Hurrey Tech Ventures,Machine Learning Engineer,1,Bangalore,107488
3914,Continual Engine,Machine Learning Engineer,1,Bangalore,1018095
3915,Hornbill Softech,Machine Learning Engineer,1,Bangalore,464246
3916,Colors Software,Machine Learning Engineer,1,Bangalore,2545237
3917,Laerdal Medical,Machine Learning Engineer,1,Bangalore,800000
3918,Knowx Innovations,Machine Learning Engineer,1,Bangalore,162624
3919,Drishya,Machine Learning Engineer,1,Bangalore,125892
3920,GetupForChange Services,Machine Learning Engineer,1,Bangalore,725180
3921,Lymbyc,Machine Learning Engineer,1,Bangalore,2149765
3922,Medicento,Machine Learning Engineer,1,Bangalore,301465
3923,Fliptango,Machine Learning Engineer,1,Bangalore,228048
3924,Exafluence,Machine Learning Engineer,1,Bangalore,886464
3925,Kruzr,Machine Learning Engineer,1,Bangalore,2017951
3926,ClearQuote,Machine Learning Engineer,1,Bangalore,696828
3927,Zuqo,Machine Learning Engineer,1,Bangalore,618995
3928,AFFINSYS AI,Machine Learning Engineer,1,Bangalore,1450359
3929,DataVal Analytics,Machine Learning Engineer,1,Bangalore,605388
3930,Tezure,Machine Learning Engineer,1,Bangalore,844641
3931,Fanlytiks,Machine Learning Engineer,1,Bangalore,631710
3932,SteradianSemi,Machine Learning Engineer,1,Bangalore,1119904
3933,VAMRR Technologies,Machine Learning Engineer,1,Bangalore,128988
3934,Smart Desert,Machine Learning Engineer,1,Bangalore,500000
3935,Facex,Machine Learning Engineer,1,Bangalore,308220
3936,Agricx,Machine Learning Engineer,1,Bangalore,873273
3937,Rodonaves Transportes e Encomendas - RTE,Machine Learning Engineer,1,Bangalore,302693
3938,FaceX,Machine Learning Engineer,1,Bangalore,703418
3939,Evarcity,Machine Learning Engineer,1,Bangalore,180000
3940,Simple Intelligence,Machine Learning Engineer,1,Bangalore,1208796
3941,Distill,Machine Learning Engineer,1,Bangalore,892153
3942,Zeksystems,Machine Learning Engineer,1,Bangalore,550000
3943,Westinghouse Rail Systems,Machine Learning Engineer,1,Bangalore,126696
3944,Pixxel,Machine Learning Engineer,1,Bangalore,1547487
3945,Anicca Data,Machine Learning Engineer,1,Bangalore,950000
3946,Cvedia,Machine Learning Engineer,1,Bangalore,2794695
3947,Lexitas,Machine Learning Engineer,1,Bangalore,504000
3948,Tata Consultancy Services,Machine Learning Engineer,7,Pune,440139
3949,Atos-Syntel,Machine Learning Engineer,3,Pune,356402
3950,Infosys,Machine Learning Engineer,2,Pune,495280
3951,First Student,Machine Learning Engineer,2,Pune,516000
3952,Barclays,Machine Learning Engineer,2,Pune,2050654
3953,Aera Technology,Machine Learning Engineer,2,Pune,1444930
3954,Climate Connect,Machine Learning Engineer,2,Pune,377136
3955,Accenture,Machine Learning Engineer,1,Pune,967394
3956,Tech Mahindra,Machine Learning Engineer,1,Pune,414388
3957,First Student,Machine Learning Engineer,1,Pune,171523
3958,ABC,Machine Learning Engineer,1,Pune,677584
3959,Wipro Technologies,Machine Learning Engineer,1,Pune,2063316
3960,Google,Machine Learning Engineer,1,Pune,2480112
3961,Honeywell,Machine Learning Engineer,1,Pune,1030116
3962,Persistent Systems,Machine Learning Engineer,1,Pune,300000
3963,Persistent Systems,Machine Learning Engineer,1,Pune,725180
3964,FIS,Machine Learning Engineer,1,Pune,967394
3965,Atos,Machine Learning Engineer,1,Pune,5273205
3966,EMPLOYERS,Machine Learning Engineer,1,Pune,733032
3967,Tata Elxsi,Machine Learning Engineer,1,Pune,432559
3968,Synechron,Machine Learning Engineer,1,Pune,1242238
3969,Freshers.com,Machine Learning Engineer,1,Pune,300000
3970,Anonymous,Machine Learning Engineer,1,Pune,64488
3971,Fresher Zones,Machine Learning Engineer,1,Pune,1035971
3972,Red Hat,Machine Learning Engineer,1,Pune,654767
3973,Visteon,Machine Learning Engineer,1,Pune,274512
3974,ICS Consultancy,Machine Learning Engineer,1,Pune,1881045
3975,Icertis,Machine Learning Engineer,1,Pune,1989669
3976,BlueConch Technologies,Machine Learning Engineer,1,Pune,458101
3977,BlazeClan Technologies,Machine Learning Engineer,1,Pune,504488
3978,Abzooba,Machine Learning Engineer,1,Pune,674480
3979,Mindbody,Machine Learning Engineer,1,Pune,1200000
3980,Helpshift,Machine Learning Engineer,1,Pune,1237990
3981,Centurysoft,Machine Learning Engineer,1,Pune,652800
3982,Softnautics,Machine Learning Engineer,1,Pune,713664
3983,Blackstraw,Machine Learning Engineer,1,Pune,1200000
3984,McKinley & Rice,Machine Learning Engineer,1,Pune,730000
3985,Ellicium Solutions Private Limited,Machine Learning Engineer,1,Pune,422051
3986,Rabbit and Tortoise Technology Solutions,Machine Learning Engineer,1,Pune,264888
3987,Exa Mobility,Machine Learning Engineer,1,Pune,576533
3988,Neutrino Tech Systems,Machine Learning Engineer,1,Pune,195840
3989,Steinn Labs,Machine Learning Engineer,1,Pune,886873
3990,Scandid,Machine Learning Engineer,1,Pune,435108
3991,HD FIRE PROTECT,Machine Learning Engineer,1,Pune,386958
3992,Ferromatik Milacron,Machine Learning Engineer,1,Pune,284544
3993,Intangles,Machine Learning Engineer,1,Pune,1042947
3994,ManCorp Innovation Labs,Machine Learning Engineer,1,Pune,1493283
3995,Danalitic,Machine Learning Engineer,1,Pune,372016
3996,Facex,Machine Learning Engineer,1,Pune,1232856
3997,Collotech,Machine Learning Engineer,1,Pune,490000
3998,Quadridge Technologies,Machine Learning Engineer,1,Pune,499776
3999,CloudAEye,Machine Learning Engineer,1,Pune,500000
4000,DAnalytics,Machine Learning Engineer,1,Pune,300000
4001,Omnisys,Machine Learning Engineer,1,Pune,152940
4002,Aikon Labs,Machine Learning Engineer,1,Pune,314473
4003,Quidich Innovation Labs,Machine Learning Engineer,1,Pune,144708
4004,Rahul Marian,Machine Learning Engineer,1,Pune,361378
4005,Symbiosis Centre for Applied Artificial Intelligence,Machine Learning Engineer,1,Pune,61080
4006,Aikon Technologies,Machine Learning Engineer,1,Pune,471708
4007,Persistent Systems Senior,Machine Learning Engineer,1,Pune,739061
4008,Intercontinental Exchange Senior,Machine Learning Engineer,1,Pune,2071942
4009,ICE Mortgage Technology Senior,Machine Learning Engineer,1,Pune,2400000
4010,Winfostar Technology Senior,Machine Learning Engineer,1,Pune,492393
4011,PwC Machine Learning,Machine Learning Engineer,1,Pune,60000
4012,Coriolis Technologies,Machine Learning Engineer,1,Pune,192936
4013,Sciffer Analytics,Machine Learning Engineer,1,Pune,96000
4014,Exa Mobility,Machine Learning Engineer,1,Pune,250308
4015,ifm electronic,Machine Learning Engineer,1,Pune,300000
4016,Intangles,Machine Learning Engineer,1,Pune,62892
4017,Analyticscosm Machine Learning,Machine Learning Engineer,1,Pune,176172
4018,Privado,Machine Learning Engineer,1,Pune,193476
4019,RapidQuest Solutions,Machine Learning Engineer,1,Pune,128988
4020,LENS,Machine Learning Engineer,1,Pune,300000
4021,ThinkBumblebee Analytics,Machine Learning Software Engineer,1,Pune,1397347
4022,iNeuron Junior,Machine Learning Engineer,1,Pune,435108
4023,Nexus Software System Junior,Machine Learning Engineer,1,Pune,450000
4024,HSBC,Software Engineer - Machine Learning,1,Pune,1521236
4025,Aera Technology Associate,Machine Learning Engineer,1,Pune,1007334
4028,"R. C. Patel Institute of Technology, Shirpur",Data Scientist,1,Pune,807180
4029,Infosys,Machine Learning Consultant,1,Pune,1226327
4030,Extend Future,Machine Learning Consultant,1,Pune,186475
4031,Tata Consultancy Services,Machine Learning Engineer,7,Hyderabad,732477
4032,FactSet,Machine Learning Engineer,7,Hyderabad,1746411
4033,Phenom,Machine Learning Engineer,5,Hyderabad,1693961
4034,Accenture,Machine Learning Engineer,3,Hyderabad,1154890
4035,Amazon,Machine Learning Engineer,3,Hyderabad,419297
4036,Qualcomm,Machine Learning Engineer,3,Hyderabad,1362714
4037,AppliedAICourse,Machine Learning Engineer,3,Hyderabad,569784
4038,DeepEdge,Machine Learning Engineer,3,Hyderabad,880000
4039,Amazon,Machine Learning Engineer,2,Hyderabad,6518917.42
4040,DONE by NONE,Machine Learning Engineer,2,Hyderabad,820164
4041,Aviso,Machine Learning Engineer,2,Hyderabad,1210860
4042,CreditVidya,Machine Learning Engineer,2,Hyderabad,1581030
4043,CognitiveScale,Machine Learning Engineer,2,Hyderabad,1913450
4044,Quixy,Machine Learning Engineer,2,Hyderabad,921650
4045,Avantari Technologies,Machine Learning Engineer,2,Hyderabad,587852
4046,Vrinda Techapps,Machine Learning Engineer,2,Hyderabad,204841
4047,Infosys,Machine Learning Engineer,1,Hyderabad,708995
4048,Cognizant Technology Solutions,Machine Learning Engineer,1,Hyderabad,681900
4049,HCL Technologies,Machine Learning Engineer,1,Hyderabad,524121
4050,Deloitte,Machine Learning Engineer,1,Hyderabad,2320643
4051,Fresher,Machine Learning Engineer,1,Hyderabad,242160
4052,First Student,Machine Learning Engineer,1,Hyderabad,2014668
4053,Microsoft,Machine Learning Engineer,1,Hyderabad,2371168
4054,Wipro Technologies,Machine Learning Engineer,1,Hyderabad,362940
4055,Tata Consultancy Services (North America),Machine Learning Engineer,1,Hyderabad,924643
4056,Freelancer,Machine Learning Engineer,1,Hyderabad,616428
4057,DONE by NONE,Machine Learning Engineer,1,Hyderabad,458143
4058,GlobalLogic,Machine Learning Engineer,1,Hyderabad,158103
4059,Self Opportunity,Machine Learning Engineer,1,Hyderabad,310788
4060,ValueLabs,Machine Learning Engineer,1,Hyderabad,1762835
4061,HSBC Software Development India,Machine Learning Engineer,1,Hyderabad,1500000
4062,Meta,Machine Learning Engineer,1,Hyderabad,1448160
4063,ICS Consultancy,Machine Learning Engineer,1,Hyderabad,1881045
4064,BITS,Machine Learning Engineer,1,Hyderabad,735796
4065,Phenom,Machine Learning Engineer,1,Hyderabad,193476
4066,Unknowns,Machine Learning Engineer,1,Hyderabad,703418
4067,Pavan,Machine Learning Engineer,1,Hyderabad,51923
4068,MTX Group,Machine Learning Engineer,1,Hyderabad,3567037
4069,Qualcomm Technologies,Machine Learning Engineer,1,Hyderabad,1513463
4070,Monocept,Machine Learning Engineer,1,Hyderabad,421351
4071,Jocata,Machine Learning Engineer,1,Hyderabad,702908
4072,Applied Information Sciences,Machine Learning Engineer,1,Hyderabad,1221714
4073,iNeuron,Machine Learning Engineer,1,Hyderabad,305424
4074,mroads,Machine Learning Engineer,1,Hyderabad,2239989
4075,Solugenix Corporation,Machine Learning Engineer,1,Hyderabad,279672
4076,Globex Digital Solutions,Machine Learning Engineer,1,Hyderabad,1343603
4077,InfoLogitech,Machine Learning Engineer,1,Hyderabad,1031892
4078,Compass,Machine Learning Engineer,1,Hyderabad,2269647
4079,Visual IT Solutions,Machine Learning Engineer,1,Hyderabad,322465
4080,Meeami Technologies,Machine Learning Engineer,1,Hyderabad,1864748
4081,XYZ Innovations,Machine Learning Engineer,1,Hyderabad,1049129
4082,SmartCow,Machine Learning Engineer,1,Hyderabad,2500000
4083,Sysark,Machine Learning Engineer,1,Hyderabad,696829
4084,ExaWizards,Machine Learning Engineer,1,Hyderabad,840000
4085,Chakri Technologies,Machine Learning Engineer,1,Hyderabad,310014
4086,Metagogy Learning Systems,Machine Learning Engineer,1,Hyderabad,248633
4087,ESK Technologies,Machine Learning Engineer,1,Hyderabad,919187
4088,Ravindra Kala Vidyalaya,Machine Learning Engineer,1,Hyderabad,1027381
4089,Guidewire,Machine Learning Engineer,1,Hyderabad,1200000
